1	1	1	75	0	3	900	1	2.5	2.5	0.0095	1	1024531	502	572	1476	1546	2048	NaN	111	27	1	0	0	73	1	1	60	85	26	17.417287	0.31555145	-2.8593832	0.31555145	-2.8593832	0.37899228	-0.1955257	0.075923258	-0.28339996
1	1	1	75	0	3	900	1	2.5	2.5	0.0095	1	1024531	502	572	1476	1546	2048	NaN	111	27	1	0	0	73	2	1	382	403	22	11.220084	0.18519782	0.18923665	0.18527886	0.1915067	-0.081945352	-0.47426285	0.099946341	-0.43942543
1	1	1	76	0	1	900	1	2.5	2.5	0.0095	2	1027483	502	572	1476	1546	2048	NaN	118	27	0	0	0	74	1	1	2016	2040	25	19.855472	0.33141678	0.22583188	0.33141678	0.22583188	0.012841714	-0.15496198	0.33584322	-0.080752066
1	1	1	77	0	1	100	1	2.5	2.5	0.0095	1	1030475	502	572	672	743	1245	NaN	111	27	1	0	0	75	1	1	246	271	26	25.874123	0.45139286	0.31531971	0.45139286	0.31531971	0.17202324	-0.51749406	0.6011612	-0.37750791
1	1	1	77	0	1	100	1	2.5	2.5	0.0095	1	1030475	502	572	672	743	1245	NaN	111	27	1	0	0	75	2	1	375	402	28	29.736677	0.54259977	3.0707886	0.54261905	3.0702894	0.50159694	-0.39038582	-0.039643308	-0.35199965
1	1	1	78	0	1	500	1	2.5	2.5	0.0095	1	1032513	502	572	1074	1144	1646	NaN	110	27	1	0	0	76	1	1	1131	1142	12	6.18202	0.063520222	2.6280372	0.063520222	2.6280372	0.62549554	-0.010788653	0.57016922	0.020417381
1	1	1	79	0	1	100	1	2.5	2.5	0.0095	2	1035023	502	572	672	743	1245	NaN	111	6	1	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	80	0	1	700	1	2.5	2.5	0.0095	2	1037071	502	572	1275	1346	1848	NaN	111	6	1	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	81	0	3	700	1	2.5	2.5	0.0095	1	1039812	502	572	1275	1345	1847	NaN	111	27	1	0	0	79	1	1	13	24	12	7.3837484	0.075571397	2.4405131	0.075571397	2.4405131	0.78483021	0.050723721	0.72708261	0.099470523
1	1	1	81	0	3	700	1	2.5	2.5	0.0095	1	1039812	502	572	1275	1345	1847	NaN	111	27	1	0	0	79	2	1	98	108	11	6.3256264	0.061868732	-2.4676967	0.061868732	-2.4676967	0.55519334	-0.040726829	0.50684934	-0.079335086
1	1	1	81	0	3	700	1	2.5	2.5	0.0095	1	1039812	502	572	1275	1345	1847	NaN	111	27	1	0	0	79	3	1	1662	1684	23	15.195324	0.25657096	2.6546954	0.25657096	2.6546954	0.81975586	-0.018221052	0.59300131	0.10182491
1	1	1	82	0	1	100	1	2.5	2.5	0.0095	2	1042533	502	572	673	743	1245	NaN	111	27	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	1	0	1	500	2	2.5	2.5	0.0095	2	1046890	502	573	1075	1145	1647	NaN	111	6	1	0	0	81	1	1	638	654	17	9.9709329	0.13273607	1.8079035	0.13280067	1.8099083	0.47925341	-0.067826217	0.4480748	0.061196102
1	1	2	2	0	3	100	1	2.5	2.5	0.0095	2	1049330	502	573	673	743	1245	NaN	137	27	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	3	0	1	700	2	2.5	2.5	0.0095	1	1051529	502	572	1275	1345	1847	NaN	177	27	1	0	0	83	1	1	821	842	22	12.946055	0.21239786	0.55999033	0.21239786	0.55999033	0.47490512	0.20396568	0.65486139	0.31678675
1	1	2	4	0	3	300	2	2.5	2.5	0.0095	1	1054230	502	572	873	944	1446	NaN	111	27	1	0	0	84	1	1	359	401	43	20.866855	0.19596269	0.61216334	0.33837844	0.51726779	0.90584453	0.066903219	1.0662217	0.17951108
1	1	2	4	0	3	300	2	2.5	2.5	0.0095	1	1054230	502	572	873	944	1446	NaN	111	27	1	0	0	84	2	1	1361	1390	30	29.741076	0.58823044	2.9850738	0.58823044	2.9850738	0.77770396	-0.054597134	0.1966641	0.037096559
1	1	2	5	0	1	300	2	2.5	2.5	0.0095	2	1056700	502	572	873	943	1445	NaN	131	6	1	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	6	0	3	900	2	2.5	2.5	0.0095	2	1059099	502	573	1476	1547	2049	NaN	111	6	1	0	0	86	1	1	2017	2047	31	30.521752	0.60998517	0.027945053	0.61043362	0.047434367	0.6583619	-0.11177381	1.2681089	-0.094729965
1	1	2	7	0	3	300	2	2.5	2.5	0.0095	1	1061941	502	572	873	943	1445	NaN	111	6	0	0	0	87	1	1	885	896	12	7.0554613	0.073587237	2.6362464	0.073587237	2.6362464	0.40010303	-0.28777464	0.33571369	-0.2521503
1	1	2	8	0	3	500	1	2.5	2.5	0.0095	2	1064541	502	573	1075	1145	1647	NaN	125	27	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	9	0	1	900	1	2.5	2.5	0.0095	1	1066991	502	572	1476	1546	2048	NaN	177	27	1	0	0	89	1	1	791	811	21	10.921179	0.17278708	2.2535279	0.17278708	2.2535279	0.20444545	-0.2558707	0.095431548	-0.12181346
1	1	2	10	0	3	100	2	2.5	2.5	0.0095	2	1070063	502	573	673	743	1245	NaN	142	6	1	0	0	90	1	1	1157	1175	19	10.076426	0.15513049	2.059323	0.15513049	2.059323	0.054735804	-0.20833344	-0.018070878	-0.071349295
1	1	2	11	0	1	900	2	2.5	2.5	0.0095	2	1072312	502	572	1476	1546	2048	NaN	111	6	1	0	0	91	1	1	129	142	14	5.1038163	0.062017872	-2.228279	0.062017872	-2.228279	0.18754501	-0.28113074	0.14964426	-0.33021994
1	1	2	11	0	1	900	2	2.5	2.5	0.0095	2	1072312	502	572	1476	1546	2048	NaN	111	6	1	0	0	91	2	1	781	807	27	17.500931	0.31866749	0.56560909	0.31866749	0.56560909	-0.033458569	-0.42952529	0.23558039	-0.25874177
1	1	2	12	0	1	700	1	2.5	2.5	0.0095	2	1075224	502	572	1275	1345	1847	NaN	243	6	1	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	13	0	3	100	2	2.5	2.5	0.0095	2	1078166	502	572	672	743	1245	NaN	151	6	1	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
